time,open,high,low,close,Volume,Volume MA,VMA,Edge Line,Oversold,Oversold,Plot,Plot,Plot,VMA,UpperBand,LowerBand,VMA,UpperBand,LowerBand,VMA,UpperBand,LowerBand,VMA,UpperBand,LowerBand,VMA,Plot,Plot,VMA,Edge Line,super_trend_up,super_trend_down,smack_down,up_smack,Shapes,stop_loss,VMA,Edge Line,first smack,long trailingn stop,short trailingn stop,stop_percentage,actual_stop,third smack,second smack,first smack,first smack,elliot wave ocolator,vwaprizz14,vwaprizz14_ema,Plot,Plot,RIZZY-2,a boaring middle line,a_boaring_line,a_boaring_line,buy,sell_sig,sell_sig,sell_sig,sell_sig,test,rizzy,sto1,sto2,Plot,Plot,weeklysto1,weeklysto2,monthlysto1,monthlysto2,Plot,Plot,storeversal,sto oversold,buyssto,,third smack,weeklyup,monthlyup
1597675500,12.6,12.6,12.6,12.6,181,363.9,NaN,12.507336825274027,0,0,13.209,11.951,12.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.68,12.68,12.755805586537658,12.507336825274027,12.507336825274027,13.129402730806014,0,0,1,12.347999999999999,12.755805586537658,12.507336825274027,1,12.432741494648155,13.067258505351845,11.969999999999999,12.103,1,0,0,1,0,50.46056689448141,45.526915224968576,50.46056689448141,45.526915224968576,14.984818627776335,50,90,10,0,0,0,0,0,0,14.984818627776335,19.791666666666575,35.690789473684156,19.791666666666575,35.690789473684156,100,100,88.8888888888889,100,100,100,0,0,0,0,0,1,1
1597676400,12.74,12.75,12.73,12.73,800,398.9,NaN,12.507336825274027,0,0,13.209,11.951,12.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.6,12.6,12.750644469230128,12.507336825274027,12.507336825274027,13.129402730806014,0,0,1,12.4754,12.750644469230128,12.507336825274027,1,12.428617102173286,13.071382897826714,12.0935,12.103,0,0,0,0,0,44.66395306921607,45.411853604201575,44.66395306921607,45.411853604201575,70.53979110745088,50,90,10,0,0,0,0,0,0,70.53979110745088,28.12499999999991,27.430555555555486,28.12499999999991,27.430555555555486,100,100,100,100,100,100,1,0,0,0,0,1,1
1597678200,12.75,12.75,12.65,12.65,300,393.9,NaN,12.507336825274027,0,0,13.209,11.951,12.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.73,12.74,12.730515575384103,12.507336825274027,12.507336825274027,13.12389481545022,0,0,1,12.397,12.730515575384103,12.507336825274027,1,12.430144452018052,13.069855547981948,12.0175,12.103,0,0,0,1,0,48.15906105046109,45.778147930369514,48.15906105046109,45.778147930369514,39.095979733654254,50,90,10,0,0,0,0,0,0,39.095979733654254,24.999999999999982,24.305555555555497,24.999999999999982,24.305555555555497,100,100,100,100,100,100,0,0,0,0,0,1,1
1597680000,12.6,12.6,12.6,12.6,600,393.9,NaN,12.507336825274027,0,0,13.209,11.951,12.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.65,12.75,12.704412460307283,12.507336825274027,12.507336825274027,13.08273924180674,0,0,1,12.347999999999999,12.704412460307283,12.507336825274027,1,12.436919848302477,12.913080151697523,11.969999999999999,11.969999999999999,0,1,0,1,0,46.772571556850146,45.9107377472336,46.772571556850146,45.9107377472336,25.10659026659141,50,90,10,0,0,0,0,0,0,25.10659026659141,22.916666666666696,25.347222222222204,22.916666666666696,25.347222222222204,100,100,100,100,100,100,0,0,0,0,0,1,1
1597682700,12.49,12.51,12.49,12.51,300,351.2,NaN,12.507336825274027,0,0,13.209,11.951,12.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.6,12.6,12.661529968245826,12.507336825274027,12.507336825274027,13.037913808331684,1,0,1,12.2402,12.661529968245826,12.507336825274027,1,12.32678271628087,12.913217283719128,11.8645,11.969999999999999,0,0,0,0,0,40.47412785679014,45.185856428507805,40.47412785679014,45.185856428507805,10.972402001570288,50,90,10,0,0,0,0,0,0,10.972402001570288,8.917682926829238,18.94478319783198,8.917682926829238,18.94478319783198,100,100,100,100,100,100,0,0,0,0,0,1,1
1597684500,12.48,12.48,12.48,12.48,360,359.2,NaN,12.985898360931378,0,0,13.209,11.951,12.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.49,12.51,12.64430672195278,12.985898360931378,12.507336825274027,12.985898360931378,0,0,0,12.2402,12.64430672195278,12.985898360931378,0,12.325226807975096,12.904773192024905,11.856,11.969999999999999,0,0,0,0,0,36.40723914935145,44.01537412462029,36.40723914935145,44.01537412462029,7.97812129267983,50,90,10,0,0,0,0,0,0,7.97812129267983,1.6260162601625485,11.15345528455284,1.6260162601625485,11.15345528455284,100,100,100,100,100,100,0,0,0,0,0,1,1
1597685400,12.54,12.54,12.54,12.54,612,359.8,NaN,12.958304031583378,0,0,13.209,11.951,12.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.48,12.48,12.623445377562224,12.958304031583378,12.273320525656178,12.958304031583378,0,0,0,12.2402,12.623445377562224,12.958304031583378,0,12.329853464548304,12.900146535451697,11.912999999999998,11.969999999999999,0,0,0,0,0,32.3225686615211,42.456333396207064,32.3225686615211,42.456333396207064,56.0034007988362,50,90,10,0,0,0,0,0,0,56.0034007988362,6.387921022067211,5.643873403019676,6.387921022067211,5.643873403019676,100,100,100,100,100,100,1,1,1,0,0,1,1
1597686300,12.57,12.57,12.57,12.57,200,359.8,NaN,12.937412512153385,0,0,13.209,11.951,12.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.54,12.54,12.612756302049778,12.937412512153385,12.275887133638259,12.937412512153385,0,0,0,12.2402,12.612756302049778,12.937412512153385,0,12.337363931366282,12.892636068633719,11.9415,11.969999999999999,0,0,0,0,0,29.227863471449652,40.69253740623941,29.227863471449652,40.69253740623941,71.09081136046646,50,90,10,0,0,0,0,0,0,71.09081136046646,11.904761904761775,6.639566395663856,11.904761904761775,6.639566395663856,100,100,100,100,100,100,0,1,0,0,0,1,1
1597689000,12.5,12.5,12.5,12.5,100,349.8,NaN,12.91008390965578,0,0,13.209,11.951,12.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.57,12.57,12.590205041639823,12.91008390965578,12.275887133638259,12.91008390965578,0,0,0,12.2402,12.590205041639823,12.91008390965578,0,12.340052221982976,12.889947778017024,11.875,11.969999999999999,1,0,0,0,0,28.672746072825944,39.08989856178428,28.672746072825944,39.08989856178428,27.339427382411046,50,90,10,0,0,0,0,0,0,27.339427382411046,13.492063492063329,10.594915472964116,13.492063492063329,10.594915472964116,100,100,100,100,100,100,0,0,0,0,0,1,1
1597689900,12.49,12.49,12.49,12.49,200,336.05,NaN,12.877964615160483,0,0,13.209,11.951,12.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.5,12.5,12.570164033311858,12.877964615160483,12.275887133638259,12.877964615160483,0,0,0,12.2402,12.570164033311858,12.877964615160483,0,12.348977063269906,12.731022936730094,11.8655,11.969999999999999,0,0,0,0,0,28.043965675597462,37.617107510292705,28.043965675597462,37.617107510292705,23.251035001767946,50,90,10,0,0,0,0,0,0,23.251035001767946,9.523809523809442,11.640211640211527,9.523809523809442,11.640211640211527,100,100,100,100,100,100,0,0,0,0,0,1,1
1597690800,12.52,12.52,12.51,12.51,500,341.05,NaN,12.858856784254419,0,0,13.209,11.951,12.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.49,12.49,12.560131226649487,12.858856784254419,12.275887133638259,12.858856784254419,0,0,0,12.2402,12.560131226649487,12.858856784254419,0,12.355121558750627,12.694878441249374,11.8845,11.969999999999999,0,0,0,0,0,26.68594393124546,36.15961903308641,26.68594393124546,36.15961903308641,51.976909256021884,50,90,10,0,0,0,0,0,0,51.976909256021884,6.084656084655941,9.700176366842916,6.084656084655941,9.700176366842916,100,100,100,100,100,100,0,1,0,0,0,1,1
1597691700,12.51,12.61,12.51,12.61,450,353.55,NaN,12.858856784254419,0,0,13.240499999999999,11.9795,12.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.51,12.52,12.566612946916623,12.858856784254419,12.275887133638259,12.858856784254419,0,0,0,12.2402,12.566612946916623,12.858856784254419,0,12.353327161697012,12.736672838302988,11.8795,11.969999999999999,0,0,0,0,0,24.306810479217063,34.57924455923716,24.306810479217063,34.57924455923716,89.87460310794759,50,90,10,0,0,0,0,0,0,89.87460310794759,20.546737213403674,12.051734273956363,20.546737213403674,12.051734273956363,100,100,100,100,100,100,1,0,0,0,0,1,1
1597692600,12.68,12.78,12.68,12.78,300,325.15,NaN,12.858856784254419,0,0,13.240499999999999,11.9795,12.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.51,12.61,12.566612946916623,12.858856784254419,12.275887133638259,12.858856784254419,0,0,0,12.2402,12.566612946916623,12.858856784254419,0,12.35416093586151,12.91583906413849,12.041,11.969999999999999,0,0,0,0,0,23.711456389170422,33.1302061365616,23.711456389170422,33.1302061365616,97.25087114107689,50,90,10,0,0,0,0,0,0,97.25087114107689,53.08641975308623,26.572604350381962,53.08641975308623,26.572604350381962,100,100,100,100,100,100,0,0,0,0,0,1,1
1597693500,12.61,12.61,12.47,12.49,1000,370.15,NaN,12.858856784254419,0,0,13.240499999999999,11.9795,12.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.68,12.78,12.566612946916623,12.858856784254419,12.275887133638259,12.858856784254419,0,0,0,12.2402,12.566612946916623,12.858856784254419,0,12.31064944044283,12.93935055955717,11.845500000000001,11.845500000000001,0,1,0,0,0,29.407702837264523,32.633872363321984,29.407702837264523,32.633872363321984,27.902016293088735,50,90,10,0,1,0,1,0,0,27.902016293088735,51.53325368379117,41.72213688342704,51.53325368379117,41.72213688342704,100,100,100,100,100,100,0,0,0,0,0,1,1
1597757400,12.57,12.64,12.36,12.36,300,360.15,NaN,12.858856784254419,0,0,13.240499999999999,11.9795,12.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.49,12.61,12.566612946916623,12.858856784254419,12.275887133638259,12.858856784254419,0,0,0,12.2402,12.566612946916623,12.858856784254419,0,12.182031623268342,12.957968376731657,11.741999999999999,11.845500000000001,0,0,0,0,0,25.47790126742818,31.679742883869476,25.47790126742818,31.679742883869476,17.020438236040675,50,90,10,0,0,0,0,0,0,17.020438236040675,35.483870967741886,46.70118146820644,35.483870967741886,46.70118146820644,100,100,100,100,100,100,0,0,0,0,0,1,1
1597758300,12.31,12.31,12.23,12.23,600,375.15,NaN,12.858856784254419,0,0,13.240499999999999,11.9795,12.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.36,12.57,12.557932327029684,12.858856784254419,12.275887133638259,12.858856784254419,1,0,0,12.2402,12.557932327029684,12.858856784254419,0,12.050815078749176,12.959184921250824,11.618500000000001,11.845500000000001,0,0,0,0,0,9.577400276269032,28.73276386952275,9.577400276269032,28.73276386952275,9.562124159843208,50,90,10,0,0,0,0,0,0,9.562124159843208,2.1505376344085554,29.722554095313882,2.1505376344085554,29.722554095313882,100,100,100,100,100,100,0,0,0,0,0,1,1
1597759200,12.1,12.15,11.5,11.82,7000,715.15,NaN,12.858856784254419,0,0,13.240499999999999,11.9795,11.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.23,12.31,12.476345861623749,12.858856784254419,12.275887133638259,12.858856784254419,0,0,0,12.2402,12.476345861623749,12.858856784254419,0,11.255399715981376,13.024600284018621,10.909,11.845500000000001,0,0,0,0,0,5.8153959046749435,25.67711480754304,5.8153959046749435,25.67711480754304,2.5404052859122146,50,90,10,0,0,0,0,0,0,2.5404052859122146,8.333333333333336,15.322580645161272,8.333333333333336,15.322580645161272,100,100,100,100,100,100,0,0,0,0,0,1,1
1597760100,11.88,11.91,11.86,11.87,460,733.15,NaN,12.788810126460504,0,0,13.240499999999999,11.9795,11.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.82,12.1,12.363076689299,12.788810126460504,11.809134267830379,12.788810126460504,0,0,0,12.2402,12.363076689299,12.788810126460504,0,11.263228307696993,13.016771692303006,11.266499999999999,11.845500000000001,0,0,0,0,0,2.300293125698701,22.560205249963797,2.300293125698701,22.560205249963797,17.344358485505694,50,90,10,0,0,0,0,0,0,17.344358485505694,17.968749999999986,9.484206989247305,17.968749999999986,9.484206989247305,100,100,100,100,100,100,1,1,1,0,0,1,1
1597761000,11.84,11.84,11.75,11.8,900,763.15,NaN,12.68145589538564,0,0,13.240499999999999,11.9795,11.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.87,11.88,12.2584613514392,12.68145589538564,11.809134267830379,12.68145589538564,1,0,0,12.2402,12.2584613514392,12.68145589538564,0,11.267283428575778,13.012716571424221,11.16,11.845500000000001,0,0,0,0,0,2.3002594224406323,19.858879139627376,2.3002594224406323,19.858879139627376,12.168786066367389,50,90,10,0,0,0,0,0,0,12.168786066367389,25.78125000000001,17.36111111111112,25.78125000000001,17.36111111111112,100,100,100,100,100,100,0,0,0,0,0,1,1
1597761900,11.76,11.85,11.76,11.82,900,803.15,NaN,12.593388852433366,0,0,13.240499999999999,11.9795,11.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.8,11.84,12.17676908115136,12.593388852433366,11.809134267830379,12.593388852433366,0,0,0,12.2402,12.17676908115136,12.593388852433366,0,11.27426318367751,12.86573681632249,11.169,11.845500000000001,0,0,0,0,0,2.266773504598717,17.51326505495689,2.266773504598717,17.51326505495689,24.963602897303062,50,90,10,0,0,0,0,0,0,24.963602897303062,25.78125000000001,23.177083333333343,25.78125000000001,23.177083333333343,100,100,100,100,100,100,0,0,0,0,0,1,1
1597762800,11.91,11.91,11.91,11.91,200,804.1,NaN,12.533925879066343,0,0,13.240499999999999,11.9795,11.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.76,11.82,12.123415264921087,12.533925879066343,11.809134267830379,12.533925879066343,0,0,0,12.2402,12.123415264921087,12.533925879066343,0,11.280744384843402,12.859255615156599,11.3145,11.845500000000001,0,0,0,0,0,2.2412758063931904,15.476999821815063,2.2412758063931904,15.476999821815063,67.5318276867146,50,90,10,0,0,0,0,0,0,67.5318276867146,26.8229166666667,26.128472222222246,26.8229166666667,26.128472222222246,100,100,100,100,100,100,0,0,0,0,0,1,1
1597765500,11.88,11.92,11.88,11.92,400,784.1,NaN,12.481138217159408,0,0,13.240499999999999,11.9795,11.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.91,11.91,12.082732211936872,12.481138217159408,11.809134267830379,12.481138217159408,0,0,0,12.2402,12.082732211936872,12.481138217159408,0,11.292119785926015,12.517880214073985,11.284,11.845500000000001,0,0,0,0,0,2.434543045474882,13.738005584969706,2.434543045474882,13.738005584969706,71.16674640691,50,90,10,0,0,0,0,0,0,71.16674640691,29.947916666666682,27.51736111111114,29.947916666666682,27.51736111111114,100,100,100,100,100,100,0,0,0,0,0,1,1
1597766400,11.84,11.84,11.84,11.84,100,774.1,NaN,12.42599152455443,0,0,13.240499999999999,11.9795,11.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.88,11.92,12.034185769549499,12.42599152455443,11.809134267830379,12.42599152455443,0,0,0,12.2402,12.034185769549499,12.42599152455443,0,11.298396944074158,12.351603055925843,11.248,11.845500000000001,0,0,1,0,0,2.820432018927761,12.282329109497446,2.820432018927761,12.282329109497446,25.49634714840768,50,90,10,0,0,0,0,0,0,25.49634714840768,30.46875,29.079861111111132,30.46875,29.079861111111132,100,100,100,100,100,100,0,0,0,0,0,1,1
1597772700,11.94,11.95,11.94,11.95,400,764.1,NaN,12.406861471204893,0,0,13.240499999999999,11.9795,11.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.84,11.84,12.017630955991834,12.406861471204893,11.809134267830379,12.406861471204893,0,0,0,12.2402,12.017630955991834,12.406861471204893,0,11.551011448068861,12.148988551931138,11.3425,11.845500000000001,0,0,0,0,0,2.8180924393962243,11.020430886817284,2.8180924393962243,11.020430886817284,73.05258543882846,50,90,10,0,0,0,0,0,0,73.05258543882846,31.510416666666647,30.642361111111114,31.510416666666647,30.642361111111114,100,100,100,100,100,100,0,0,0,0,0,1,1
1597774500,11.84,11.84,11.84,11.84,100,754.1,NaN,12.372917930459192,0,0,13.240499999999999,11.9795,11.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.94,11.95,11.98615535338001,12.372917930459192,11.809134267830379,12.372917930459192,0,0,0,12.2402,11.98615535338001,12.372917930459192,0,11.553439201778227,12.146560798221772,11.248,11.845500000000001,0,0,0,0,0,3.7798028947945568,10.055013821214253,3.7798028947945568,10.055013821214253,32.08824823239374,50,90,10,0,0,0,0,0,0,32.08824823239374,29.42708333333331,30.46874999999999,29.42708333333331,30.46874999999999,100,100,100,100,100,100,0,0,0,0,0,1,1
1597775400,12.01,12.01,12.01,12.01,100,741.1,NaN,12.372917930459192,0,0,13.240499999999999,11.9795,12.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.84,11.84,11.98615535338001,12.372917930459192,11.809134267830379,12.372917930459192,0,0,0,12.2402,11.98615535338001,12.372917930459192,0,11.559264973079783,12.210735026920217,11.4095,11.845500000000001,0,0,0,0,0,3.7755131132592226,9.217747060153583,3.7755131132592226,9.217747060153583,75.15331147194797,50,90,10,0,0,0,0,0,0,75.15331147194797,33.85416666666665,31.59722222222221,33.85416666666665,31.59722222222221,100,100,100,100,100,100,1,0,0,0,0,1,1
1597779000,12.13,12.13,12.13,12.13,500,735.5,NaN,12.372917930459192,0,0,13.240499999999999,11.9795,12.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.01,12.01,11.98615535338001,12.372917930459192,11.809134267830379,12.372917930459192,0,0,0,12.2402,11.98615535338001,12.372917930459192,0,11.640746046431227,12.329253953568774,11.5235,11.845500000000001,0,0,0,0,0,4.325750053912245,8.565480792654737,4.325750053912245,8.565480792654737,86.88999413798425,50,90,10,0,0,0,0,0,0,86.88999413798425,40.55646929824562,34.6125730994152,40.55646929824562,34.6125730994152,100,100,100,100,100,100,0,0,0,0,0,1,1
1597779900,12.11,12.15,12.11,12.15,400,745.5,NaN,12.365450078157382,0,0,13.240499999999999,11.9795,12.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.13,12.13,11.98615535338001,12.365450078157382,11.809134267830379,12.365450078157382,0,0,0,12.2402,11.98615535338001,12.365450078157382,0,11.650692757400424,12.339307242599576,11.5025,11.845500000000001,0,0,0,1,0,9.625367499251723,8.706799020201002,9.625367499251723,8.706799020201002,88.67341761734569,50,90,10,1,0,0,0,1,1,88.67341761734569,50.70815058479533,41.70626218323587,50.70815058479533,41.70626218323587,100,100,100,100,100,100,0,0,0,0,0,1,1
1597843800,12.11,12.11,12.11,12.11,100,745.5,NaN,12.35464613129166,0,0,13.240499999999999,11.9795,12.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.11,12.15,11.98615535338001,12.35464613129166,11.809134267830379,12.35464613129166,0,0,0,12.2402,11.98615535338001,12.35464613129166,0,11.65992898901468,12.33007101098532,11.5045,11.845500000000001,0,0,0,1,0,13.82124868277512,9.388725641877551,13.82124868277512,9.388725641877551,57.425719479785485,50,90,10,0,1,0,1,0,0,57.425719479785485,62.529781243231504,51.26480037542415,62.529781243231504,51.26480037542415,100,100,100,100,100,100,0,0,0,0,0,1,1
1597845600,12.31,12.31,12.31,12.31,100,740.5,NaN,12.35464613129166,0,0,13.240499999999999,11.9795,12.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.11,12.11,11.98615535338001,12.35464613129166,11.809134267830379,12.35464613129166,0,0,0,12.2402,11.98615535338001,12.35464613129166,0,11.651362632656488,12.498637367343512,11.6945,11.845500000000001,0,0,0,1,0,64.50179022627636,16.737134253130726,64.50179022627636,16.737134253130726,90.58904848205466,50,90,10,0,0,0,0,0,0,90.58904848205466,77.44206194498588,63.55999792433757,77.44206194498588,63.55999792433757,100,100,100,100,100,100,0,0,0,0,0,1,1
1597846500,12.32,12.32,12.32,12.32,100,720.5,NaN,12.350809190427663,0,0,13.240499999999999,11.9795,12.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.31,12.31,11.987177903074777,12.350809190427663,11.809134267830379,12.350809190427663,0,0,0,12.2402,11.987177903074777,12.350809190427663,0,11.663765301752454,12.496234698247546,11.704,11.845500000000001,0,0,0,1,0,72.90692537980792,24.226439736687684,72.90692537980792,24.226439736687684,91.26914067989614,50,90,10,0,0,0,0,0,0,91.26914067989614,91.76954732510285,77.24713017110675,91.76954732510285,77.24713017110675,100,100,100,100,100,100,0,0,0,1,1,1,1
1597851900,12.3,12.3,12.3,12.3,100,703,NaN,12.350455993058539,0,0,13.240499999999999,11.9795,12.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.32,12.32,11.999476009345356,12.350455993058539,11.809134267830379,12.350455993058539,0,0,0,12.2402,11.999476009345356,12.350455993058539,0,11.844210637341565,12.485789362658435,11.685,11.845500000000001,0,0,0,1,0,75.37384085139973,31.04609321864929,75.37384085139973,31.04609321864929,70.80263616185067,50,90,10,0,1,0,1,0,0,70.80263616185067,98.83040935672517,89.3473395422713,98.83040935672517,89.3473395422713,100,100,100,100,100,100,0,0,0,0,1,1,1
1597854600,12.49,12.5,12.49,12.5,200,698,NaN,11.809134267830379,0,0,13.240499999999999,11.9795,12.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.3,12.3,12.063421243895057,11.809134267830379,11.809134267830379,12.350455993058539,0,1,1,12.2402,12.063421243895057,11.809134267830379,1,11.934624163245738,12.675375836754261,11.865,11.845500000000001,0,0,0,1,1,76.28004299667059,37.077286522385464,76.28004299667059,37.077286522385464,94.67674310628554,50,90,10,0,0,0,0,0,0,94.67674310628554,98.83040935672517,96.47678867951772,98.83040935672517,96.47678867951772,100,100,100,100,100,100,0,0,0,0,1,1,1
1597857300,12.6,12.65,12.6,12.65,400,668,NaN,11.809134267830379,0,0,13.240499999999999,11.9795,12.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.49,12.5,12.170736995116046,11.809134267830379,11.809134267830379,12.574713971300948,0,0,1,12.347999999999999,12.170736995116046,11.809134267830379,1,11.931079580156757,12.828920419843243,11.9675,11.845500000000001,0,0,0,1,1,81.04252989003137,42.939318971404916,81.04252989003137,42.939318971404916,97.6091586432492,50,90,10,0,0,0,0,0,0,97.6091586432492,98.83040935672517,98.83040935672517,98.83040935672517,98.83040935672517,100,100,100,100,100,100,0,0,0,0,1,1,1
1597858200,12.64,12.64,12.64,12.64,300,668,NaN,11.913500659327916,0,0,13.240499999999999,11.9795,12.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.6,12.65,12.264589596092838,11.913500659327916,11.913500659327916,12.646820653549746,0,0,1,12.3872,12.264589596092838,11.913500659327916,1,11.94278818157413,12.81721181842587,12.008000000000001,11.845500000000001,0,0,0,1,1,85.9143580715725,48.66932418476059,85.9143580715725,48.66932418476059,90.930397484093,50,90,10,0,1,0,1,0,0,90.930397484093,99.58847736625516,99.08309869323517,99.58847736625516,99.08309869323517,100,100,100,100,100,100,0,0,0,0,1,1,1
1597860000,12.65,12.65,12.63,12.63,200,648,NaN,11.998711445807887,0,0,13.240499999999999,11.9795,12.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.64,12.64,12.33767167687427,11.998711445807887,11.998711445807887,12.646820653549746,0,1,1,12.377400000000002,12.33767167687427,11.998711445807887,1,12.142589025747409,12.807410974252592,11.9985,11.845500000000001,0,0,0,1,1,87.27027897935173,53.81611815737274,87.27027897935173,53.81611815737274,79.98472619536155,50,90,10,0,1,0,1,0,0,79.98472619536155,98.76543209876546,99.0614396072486,98.76543209876546,99.0614396072486,100,100,100,100,100,100,0,0,0,0,1,1,1
1597862700,12.56,12.66,12.56,12.66,400,318,NaN,12.044800453394133,0,0,13.293,12.027000000000001,12.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.63,12.65,12.382137341499417,12.044800453394133,12.044800453394133,12.646820653549746,0,0,1,12.3088,12.382137341499417,12.044800453394133,1,12.143118381051165,12.816881618948836,11.927,11.845500000000001,0,0,0,1,1,87.85562139604693,58.35471858919597,87.85562139604693,58.35471858919597,88.3783820266071,50,90,10,0,0,0,0,0,0,88.3783820266071,98.76543209876546,99.03978052126205,98.76543209876546,99.03978052126205,100,100,100,100,100,100,0,0,0,0,1,1,1
1597863600,12.64,12.64,12.64,12.64,200,305,NaN,12.107928688765304,0,0,13.293,12.027000000000001,12.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.56,12.66,12.433709873199534,12.107928688765304,12.107928688765304,12.646820653549746,0,0,1,12.3872,12.433709873199534,12.107928688765304,1,12.152181353833225,12.807818646166776,12.008000000000001,11.845500000000001,0,0,0,1,1,88.61307500829973,62.38916611174314,88.61307500829973,62.38916611174314,56.683692956390956,50,90,10,0,1,0,1,0,0,56.683692956390956,98.36394660242901,98.63160359998665,98.36394660242901,98.63160359998665,100,100,100,100,100,100,0,0,0,0,1,1,1
1597864500,12.82,12.82,12.7,12.7,400,280,NaN,12.152260930143488,0,0,13.293,12.027000000000001,12.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.64,12.64,12.486967898559627,12.152260930143488,12.152260930143488,12.646820653549746,0,1,1,12.446,12.486967898559627,12.152260930143488,1,12.333454114273708,12.976545885726292,12.065,11.845500000000001,0,0,0,1,1,88.94121654348399,65.92943950264191,88.94121654348399,65.92943950264191,86.25642431037949,50,90,10,0,0,0,0,0,0,86.25642431037949,94.2487202649804,97.12603298872496,94.2487202649804,97.12603298872496,100,100,100,100,100,100,0,0,0,0,1,1,1
